bus id,source,destination,distance,fare,time,day,date
35201,Ibbalur,Taj Residency,17221,30,13:20,Monday,14-02-2024
35202,Ibbalur,Agara,16249,30,10:40,Saturday,22-02-2024
35203,Ibbalur,Accenture,15667,20,10:10,Tuesday,12-02-2024
35204,Ibbalur,Kalyananagar,15233,20,02:20,Thursday,14-02-2024
35205,Ibbalur,Infosys (Parking Lot),15010,30,20:40,Friday,26-02-2024
35206,Ibbalur,Corporation (Kasturba Road),12995,20,00:50,Monday,17-02-2024
35207,Ibbalur,Hotel Le Meridean,17609,35,11:10,Tuesday,03-02-2024
35208,Ibbalur,Military Accounts Office (Trin,17498,47,12:30,Monday,11-02-2024
35209,Ibbalur,Command Hospital,17995,37,03:10,Sunday,14-02-2024
35210,Ibbalur,Hotel Leela Palace (Opp Royal,15688,34,01:30,Thursday,18-02-2024
35211,Ibbalur,Borewell (Marathahali RD),13594,29,19:40,Sunday,20-02-2024
35212,Ibbalur,Central Silk Board (Hosur RD),16746,35,07:30,Sunday,13-02-2024
35213,Ibbalur,Minerva Circle,11152,30,11:40,Thursday,25-02-2024
35214,Ibbalur,Marathalli Bridge,13894,34,08:10,Wednesday,09-02-2024
35215,Ibbalur,HAL Main Gate (OPP),15454,34,20:40,Monday,09-02-2024
35216,Ibbalur,Koramangala Water tank,14270,35,05:00,Thursday,17-02-2024
35217,Ibbalur,Jn.of Sarjapur RD,15066,35,19:00,Wednesday,28-02-2024
35218,Ibbalur,Intel,14419,35,06:50,Monday,17-02-2024
35219,Ibbalur,Marathahalli Bridge (ORR),14864,25,14:50,Monday,17-02-2024
35220,Ibbalur,Chikkalasandra Bus Stand,18252,48,03:30,Wednesday,28-02-2024
35221,Ibbalur,Padmanabhanagara,18753,48,02:00,Tuesday,07-02-2024
35222,Ibbalur,Dalmiya Circle (J.P. Nagar 3rd,17594,45,07:30,Saturday,01-02-2024
35223,Ibbalur,Vijaya College,15728,30,09:50,Sunday,14-02-2024
35224,Ibbalur,Kalyananagar,15093,35,14:40,Wednesday,26-02-2024
35225,Ibbalur,Kempe Gowda Bus Station,15802,38,22:00,Thursday,15-02-2024
35226,Ibbalur,Hotel Grand Ashoka,16787,40,00:00,Saturday,10-02-2024
35227,Ibbalur,Rajajinagar/Navaranga,14748,29,00:40,Thursday,10-02-2024
35228,Ibbalur,Malleshwaram Bus Station,15234,30,07:00,Wednesday,05-02-2024
35229,Ibbalur,Sadashivanagar Bhashyam Circle,17665,37,15:40,Sunday,29-02-2024
35230,Ibbalur,Kuvempu Nagar (BTM Layout),15663,43,23:30,Wednesday,20-02-2024
35231,Ibbalur,Bamboo Bazaar,14705,30,07:10,Friday,05-02-2024
35232,Ibbalur,Coles RD (Jn. Of Netaji RD),14333,29,01:00,Wednesday,18-02-2024
35233,Ibbalur,Venketeshpuram01,13481,29,14:00,Thursday,11-02-2024
35234,Ibbalur,Thanisandra Petrol Bunk,11343,27,04:30,Friday,29-02-2024
35235,Ibbalur,RK Hegde nagar,11906,27,00:50,Tuesday,20-02-2024
35236,Ibbalur,Diamond District,13947,35,07:20,Thursday,16-02-2024
35237,Ibbalur,Shivaji Nagar Bus Station,15079,38,04:50,Monday,12-02-2024
35238,Ibbalur,Vasanth Nagar (Ambedkar Bhavan,17818,35,07:40,Monday,13-02-2024
35239,Ibbalur,K Narayanapura Cross (RK Hegde,13116,32,23:40,Thursday,04-02-2024
35240,Ibbalur,RAK Apartments,16822,35,22:50,Thursday,16-02-2024
35241,Ibbalur,Thinnasandra,14858,30,19:10,Monday,07-02-2024
35242,Ibbalur,Gubbi Cross,15026,35,13:20,Tuesday,03-02-2024
35243,Ibbalur,Geddalahalli,9659,25,19:00,Sunday,14-02-2024
35244,Ibbalur,Vidyasagar Cross (Sarai palya),14028,30,15:30,Tuesday,19-02-2024
35245,Ibbalur,Thinnasandra Petrol Bunk,13433,30,07:20,Friday,09-02-2024
35246,Ibbalur,Jn. Of Nagavara,13142,30,17:10,Tuesday,12-02-2024
35247,Ibbalur,Railway Gate (Frazer Town),13301,29,07:30,Wednesday,02-02-2024
35248,Ibbalur,P and T Colony,10302,19,04:50,Saturday,13-02-2024
35249,Ibbalur,CSI Hospital,10391,27,05:50,Monday,04-02-2024
35250,Ibbalur,Gandhi Statue (Chinnaswami),13668,30,23:40,Tuesday,01-02-2024
35251,Ibbalur,Spice Garden,11613,19,10:20,Friday,13-02-2024
35252,Ibbalur,Kundalahalli Gate,10634,20,11:20,Saturday,06-02-2024
35253,Ibbalur,Museum road,9187,19,22:00,Thursday,27-02-2024
35254,Ibbalur,Clarence School,8045,22,04:10,Saturday,07-02-2024
35255,Ibbalur,Charles School Bus Stop,9559,17,07:50,Monday,13-02-2024
35256,Ibbalur,Lingarajpura,11711,27,18:40,Saturday,20-02-2024
35257,Ibbalur,Hosur Bande,10102,17,20:10,Thursday,20-02-2024
35258,Ibbalur,Byrthi Bande,10031,22,09:10,Saturday,05-02-2024
35259,Ibbalur,Bible College,10479,27,18:20,Wednesday,15-02-2024
35260,Ibbalur,Kadasonnapanahalli,7490,17,10:20,Tuesday,23-02-2024
35261,Ibbalur,Jyothi School,8790,25,03:10,Thursday,03-02-2024
35262,Ibbalur,Siddagunta Palya,7423,20,02:40,Tuesday,13-02-2024
35263,Ibbalur,Tin Factory,9873,25,03:20,Thursday,06-02-2024
35264,Ibbalur,Kacharakanahalli,8422,25,06:20,Saturday,04-02-2024
35265,Ibbalur,K.R. Puram Bus Stand,4540,10,09:10,Saturday,06-02-2024
35266,Ibbalur,Siddaguntapalya Cross,5573,15,17:50,Thursday,03-02-2024
35267,Ibbalur,Trinity Circle (TAJ RESIDENCY),5256,10,01:20,Saturday,29-02-2024
35268,Ibbalur,ST John's Hospital,2580,5,20:50,Saturday,17-02-2024
35269,Ibbalur,Garuda Mall,2558,10,04:00,Tuesday,27-02-2024
35270,Ibbalur,M.G. Road (Mayo Hall),5801,15,16:30,Friday,24-02-2024
35271,Ibbalur,Hennur (Bagalur RD),14484,29,05:10,Friday,26-02-2024
35272,Ibbalur,Kothanur,15175,29,12:30,Friday,11-02-2024
35273,Ibbalur,Church Cross (Bagalur RD),16266,42,00:20,Friday,04-02-2024
35274,Ibbalur,Chakkalatti,14316,34,12:20,Thursday,05-02-2024
35275,Ibbalur,Bagalur,10928,30,19:30,Thursday,18-02-2024
35276,Ibbalur,State Bank  (Electronic City),2762,5,18:20,Wednesday,15-02-2024
35277,Ibbalur,Koodlu Gate,15143,34,00:00,Tuesday,01-02-2024
35278,Ibbalur,Konappana Agarahara,10106,30,18:00,Sunday,11-02-2024
35279,Ibbalur,Anepalya,5944,15,14:30,Wednesday,26-02-2024
35280,Ibbalur,Adugodi,7084,15,06:50,Saturday,12-02-2024
35281,Ibbalur,Ayyappaswami Temple (Madiwala),4262,10,17:40,Monday,11-02-2024
35282,Ibbalur,Tavakal Mosque,18896,35,13:00,Saturday,20-02-2024
35283,Ibbalur,Dell Complex,27966,42,22:50,Saturday,09-02-2024
35284,Ibbalur,Indian Express,34226,43,15:20,Thursday,29-02-2024
35285,Ibbalur,HSR Layout (BDA Complex),30387,43,09:10,Monday,16-02-2024
35286,Ibbalur,DELL Complex (Hero Honda),24417,38,05:10,Saturday,19-02-2024
35287,Ibbalur,Singasandra,17722,44,23:20,Friday,04-02-2024
35288,Ibbalur,P.E.S. College,12380,30,04:20,Thursday,09-02-2024
35289,Ibbalur,Junnasandara Gate,1428,0,18:40,Thursday,26-02-2024
35290,Ibbalur,Dodda Kannelli,9215,25,08:00,Sunday,09-02-2024
35291,Ibbalur,Ambedkar Nagar (Sarjapura Rd),10166,20,22:40,Saturday,28-02-2024
35292,Ibbalur,Kodathi Gate,12793,35,07:30,Saturday,28-02-2024
35293,Ibbalur,Shoole Kunte,14547,34,16:40,Sunday,10-02-2024
35294,Ibbalur,Choudenahall Gate,17674,42,20:20,Friday,19-02-2024
35295,Ibbalur,Chambenahalli Gate,14519,34,22:40,Monday,08-02-2024
35296,Ibbalur,Depot - 15,6067,15,21:50,Saturday,10-02-2024
35297,Ibbalur,Dommasandra Circle,16204,40,19:10,Tuesday,11-02-2024
35298,Ibbalur,Yamare Village,7299,15,19:30,Tuesday,05-02-2024
35299,Ibbalur,Sompura Gate,11094,30,23:40,Sunday,28-02-2024
35300,Ibbalur,Sarjapura,6460,15,10:20,Friday,23-02-2024
35301,Ibbalur,Trinity Circle (Church),30222,42,08:20,Monday,12-02-2024
35302,Ibbalur,Frazer Town (Post Office),26839,42,10:40,Wednesday,29-02-2024
35303,Ibbalur,Sarai Palya (Vidyasagar Cross),14138,37,05:00,Wednesday,14-02-2024
35304,Ibbalur,St Johns Hospital,8874,25,21:20,Thursday,27-02-2024
35305,Ibbalur,Krupanidhi College,9860,30,04:50,Saturday,24-02-2024
35306,Ibbalur,Vivek Nagar Cross,7012,20,04:30,Wednesday,27-02-2024
35307,Ibbalur,Sonkad Gate,2848,5,17:40,Thursday,17-02-2024
35308,Ibbalur,Electronic City (Hosur Rd),8517,25,11:30,Sunday,06-02-2024
35309,Ibbalur,Madiwala Market,10761,30,17:30,Wednesday,14-02-2024
35310,Ibbalur,Byatarayanapura Police Station,28555,55,04:40,Monday,04-02-2024
35311,Ibbalur,BWSSB Quaters,24169,41,16:20,Thursday,05-02-2024
35312,Ibbalur,M.G. RD (Manipal Centre),23790,40,20:10,Sunday,03-02-2024
35313,Ibbalur,Muttanalur Cross,12650,19,14:00,Sunday,04-02-2024
35314,Dommasandra Circle,Philips (Ulsoor Lake),36217,45,11:50,Tuesday,10-02-2024
35315,Dommasandra Circle,Binnamangala,36162,44,19:00,Tuesday,11-02-2024
35316,Dommasandra Circle,Benniganahalli,33906,44,10:20,Saturday,27-02-2024
35317,Dommasandra Circle,Cantonment RLWY Station,22299,45,20:20,Sunday,09-02-2024
35318,Dommasandra Circle,Depot - 10,26740,54,13:20,Thursday,16-02-2024
35319,Dommasandra Circle,Varthurkodi,25377,52,15:50,Wednesday,18-02-2024
35320,Dommasandra Circle,Marathahalli (Jn. Vartur and O,22546,50,17:50,Saturday,10-02-2024
35321,Dommasandra Circle,Raja Rajeshwari Talkies,20639,45,06:00,Thursday,16-02-2024
35322,Dommasandra Circle,Koramangala (Jn. Ejipura RD),21928,49,06:50,Wednesday,06-02-2024
35323,Dommasandra Circle,GPO,23551,45,09:30,Thursday,22-02-2024
35324,Dommasandra Circle,Koramangala (80 FT RD),28661,42,04:50,Saturday,14-02-2024
35325,Dommasandra Circle,Koramangala (SONY World),29828,42,12:40,Monday,19-02-2024
35326,Dommasandra Circle,Kaggadasapura Jn (Big Bazaar),36049,43,10:50,Friday,17-02-2024
35327,Dommasandra Circle,K. R. Puram Rlwy Station,28218,42,11:20,Sunday,03-02-2024
35328,Dommasandra Circle,ITI Bus Stop,29028,90,18:40,Saturday,06-02-2024
35329,Dommasandra Circle,Vannar Pete,27497,40,23:50,Tuesday,14-02-2024
35330,Dommasandra Circle,Passport Office,31959,42,23:40,Monday,04-02-2024
35331,Dommasandra Circle,Ashwath Nagar (Telecom Colony),29203,40,03:20,Thursday,14-02-2024
35332,Dommasandra Circle,Hennur Bande,27792,48,08:20,Sunday,28-02-2024
35333,Dommasandra Circle,8th Mile (Tumkur RD),33284,44,19:00,Wednesday,19-02-2024
35334,Dommasandra Circle,White Field Post Office,28600,42,11:40,Sunday,02-02-2024
35335,Dommasandra Circle,Amanath Bank Stop,29991,42,13:30,Sunday,03-02-2024
35336,Dommasandra Circle,Hennur Cross,30206,42,15:20,Friday,16-02-2024
35337,Dommasandra Circle,Venketeshpuram02,26652,41,21:40,Saturday,16-02-2024
35338,Dommasandra Circle,Govardhan Turning,24648,39,21:50,Tuesday,21-02-2024
35339,Dommasandra Circle,M E I Factory,26950,41,02:00,Thursday,10-02-2024
35340,Dommasandra Circle,Dasarahalli (Tumkur Rd),26041,41,22:20,Friday,27-02-2024
35341,Dommasandra Circle,Bowring Institute (SBI),26210,39,18:30,Monday,05-02-2024
35342,Dommasandra Circle,Siddapur,25759,39,02:30,Sunday,18-02-2024
35343,Dommasandra Circle,NGV Center,32505,55,02:10,Friday,20-02-2024
35344,Dommasandra Circle,Koramangala 1st Block,33238,42,12:40,Monday,04-02-2024
35345,Dommasandra Circle,Coles park,33634,42,21:50,Friday,08-02-2024
35346,Dommasandra Circle,Fraser town (Doddi stop),29402,60,21:20,Saturday,09-02-2024
35347,Dommasandra Circle,MEI (Tumkur RD),31129,42,07:40,Friday,28-02-2024
35348,Dommasandra Circle,Jalahalli Cross,29255,42,17:40,Monday,23-02-2024
35349,Dommasandra Circle,Basaveshwara Circle (L.H.),31722,42,09:40,Friday,08-02-2024
35350,Dommasandra Circle,Richmond Circle (Opp Bangalore,30456,42,19:00,Friday,27-02-2024
35351,Dommasandra Circle,Kathariguppe,24689,39,16:00,Monday,17-02-2024
35352,Dommasandra Circle,Madiwala Masjid,25243,39,06:40,Thursday,10-02-2024
35353,Dommasandra Circle,Adugodi Police Quarters,24919,39,14:50,Friday,06-02-2024
35354,Dommasandra Circle,Lake Side Hospital,22552,37,07:20,Saturday,28-02-2024
35355,Dommasandra Circle,Bangalore Club (Richmond Circl,24353,39,01:50,Tuesday,13-02-2024
35356,Dommasandra Circle,Domlur,25230,39,17:50,Monday,19-02-2024
35357,Dommasandra Circle,Halasuru (Ulsoor) Lake,24120,37,06:20,Thursday,10-02-2024
35358,Dommasandra Circle,Yeshwantpur Junction,25697,41,19:40,Tuesday,05-02-2024
35359,Dommasandra Circle,Brigade Road (St Patricks Chur,22707,37,10:50,Thursday,27-02-2024
35360,Dommasandra Circle,Kogillu Cross,20184,60,10:40,Sunday,12-02-2024
35361,Dommasandra Circle,Jeevanbhima Nagar,20984,32,04:30,Friday,17-02-2024
35362,Dommasandra Circle,Indira Nagar Police Station,23674,50,05:50,Tuesday,13-02-2024
35363,Dommasandra Circle,J.C. Nagar,21127,32,06:30,Wednesday,22-02-2024
35364,Dommasandra Circle,K.G. Halli,25833,39,21:20,Monday,10-02-2024
35365,Dommasandra Circle,Govindapura Cross,25912,40,08:50,Monday,14-02-2024
35366,Dommasandra Circle,Arabic college,24650,39,18:50,Friday,17-02-2024
35367,Dommasandra Circle,Kengeri,25951,39,10:40,Tuesday,21-02-2024
35368,Dommasandra Circle,Mylasandra (Mysore Raod),26046,40,20:30,Thursday,23-02-2024
35369,Dommasandra Circle,Corporation (Kalinga RD),24568,39,19:40,Tuesday,13-02-2024
35370,Dommasandra Circle,Corporation Office,23239,37,10:20,Sunday,26-02-2024
35371,Dommasandra Circle,IIM-B,22773,37,00:50,Tuesday,25-02-2024
35372,Dommasandra Circle,Lalbagh Main Gate,22355,39,09:40,Friday,18-02-2024
35373,Dommasandra Circle,Purnima Bus Stop,25930,40,18:30,Friday,15-02-2024
35374,Dommasandra Circle,G.D. Marra (J.P. Nagar 3rd Ph),25846,39,11:30,Saturday,07-02-2024
35375,Dommasandra Circle,BTM Check Post,22080,37,15:20,Monday,20-02-2024
35376,Dommasandra Circle,BIAL Bus Stop,23292,37,19:40,Wednesday,03-02-2024
35377,Dommasandra Circle,Malleshwaram 18th Cross,22608,37,01:10,Monday,17-02-2024
35378,Dommasandra Circle,Madiwala (Check Post),22093,37,16:40,Saturday,19-02-2024
35379,Dommasandra Circle,Bangalore University Gate,24153,39,07:50,Sunday,15-02-2024
35380,Dommasandra Circle,Panthara palya,26735,40,01:50,Sunday,27-02-2024
35381,Dommasandra Circle,Vinayaka Stop,25943,41,11:10,Monday,05-02-2024
35382,Dommasandra Circle,Jaraganhalli,26323,40,15:40,Tuesday,01-02-2024
35383,Dommasandra Circle,Metro Mall (Kanakapura RD),27494,40,03:30,Tuesday,28-02-2024
35384,Dommasandra Circle,Sarakki Gate,22237,39,20:10,Thursday,15-02-2024
35385,Dommasandra Circle,Jayadeva (Opp Shoppers Stop),24176,39,15:20,Monday,12-02-2024
35386,Dommasandra Circle,Byatarayanapura (Blry RD),24712,39,20:20,Tuesday,24-02-2024
35387,Dommasandra Circle,Esteem Mall,19679,35,11:40,Friday,05-02-2024
35388,Dommasandra Circle,Jal Bhavan (Bannerghatta RD),25630,41,10:40,Monday,19-02-2024
35389,Dommasandra Circle,Kodihalli,20749,45,07:30,Wednesday,27-02-2024
35390,Dommasandra Circle,Electric Stop (Manipal Center),20244,49,23:00,Monday,17-02-2024
35391,Dommasandra Circle,Cunnighama Road,20240,35,01:50,Wednesday,09-02-2024
35392,Dommasandra Circle,Jn. of Koramangala 80ft RD,15188,34,15:20,Monday,22-02-2024
35393,Dommasandra Circle,Bommanahalli,17545,34,01:20,Tuesday,18-02-2024
35394,Dommasandra Circle,Hotel Windsor Manor (Le Meride,15527,20,07:10,Tuesday,17-02-2024
35395,Dommasandra Circle,Halasuru (Ulsoor),20062,32,02:00,Monday,01-02-2024
35396,Dommasandra Circle,Taj Residency,20114,35,10:20,Sunday,24-02-2024
35397,Dommasandra Circle,Agara,18636,30,10:10,Sunday,07-02-2024
35398,Dommasandra Circle,Accenture,16698,22,10:10,Tuesday,22-02-2024
35399,Dommasandra Circle,Kalyananagar,16215,22,17:20,Thursday,22-02-2024
35400,Dommasandra Circle,Infosys (Parking Lot),18273,50,13:50,Friday,01-02-2024
35401,Dommasandra Circle,Corporation (Kasturba Road),13040,20,11:30,Tuesday,23-02-2024
35402,Dommasandra Circle,Hotel Le Meridean,13787,32,00:30,Saturday,22-02-2024
35403,Dommasandra Circle,Military Accounts Office (Trin,11338,30,09:30,Thursday,10-02-2024
35404,Dommasandra Circle,Command Hospital,15613,30,13:20,Tuesday,07-02-2024
35405,Dommasandra Circle,Hotel Leela Palace (Opp Royal,12235,19,12:50,Friday,25-02-2024
35406,Dommasandra Circle,Borewell (Marathahali RD),11587,19,19:10,Friday,26-02-2024
35407,Dommasandra Circle,Central Silk Board (Hosur RD),15515,32,15:00,Thursday,21-02-2024
35408,Dommasandra Circle,Minerva Circle,16785,22,05:00,Friday,15-02-2024
35409,Dommasandra Circle,Marathalli Bridge,19959,32,01:20,Saturday,03-02-2024
35410,Dommasandra Circle,HAL Main Gate (OPP),20210,32,14:20,Tuesday,20-02-2024
35411,Dommasandra Circle,Koramangala Water tank,20461,32,20:20,Friday,19-02-2024
35412,Dommasandra Circle,Jn.of Sarjapur RD,18477,27,03:20,Tuesday,05-02-2024
35413,Dommasandra Circle,Intel,20399,32,13:00,Tuesday,26-02-2024
35414,Dommasandra Circle,Marathahalli Bridge (ORR),19190,27,21:30,Sunday,15-02-2024
35415,Dommasandra Circle,Chikkalasandra Bus Stand,24670,39,04:00,Thursday,21-02-2024
35416,Dommasandra Circle,Padmanabhanagara,23439,37,06:10,Wednesday,29-02-2024
35417,Dommasandra Circle,Dalmiya Circle (J.P. Nagar 3rd,21253,32,11:30,Saturday,08-02-2024
35418,Dommasandra Circle,Vijaya College,20053,32,23:20,Thursday,25-02-2024
35419,Dommasandra Circle,Kalyananagar,21419,32,21:10,Sunday,04-02-2024
35420,Dommasandra Circle,Kempe Gowda Bus Station,21132,32,20:40,Saturday,15-02-2024
35421,Dommasandra Circle,Hotel Grand Ashoka,21550,32,14:30,Wednesday,19-02-2024
35422,Dommasandra Circle,Rajajinagar/Navaranga,24279,39,11:40,Saturday,10-02-2024
35423,Dommasandra Circle,Malleshwaram Bus Station,23008,37,14:50,Friday,03-02-2024
35424,Dommasandra Circle,Sadashivanagar Bhashyam Circle,22506,37,13:10,Sunday,24-02-2024
35425,Dommasandra Circle,Kuvempu Nagar (BTM Layout),21632,32,01:20,Saturday,12-02-2024
35426,Dommasandra Circle,Bamboo Bazaar,24184,39,23:20,Tuesday,07-02-2024
35427,Dommasandra Circle,Coles RD (Jn. Of Netaji RD),24998,39,21:30,Wednesday,28-02-2024
35428,Dommasandra Circle,Venketeshpuram01,25070,39,13:40,Tuesday,04-02-2024
35429,Dommasandra Circle,Thanisandra Petrol Bunk,20724,51,06:50,Friday,26-02-2024
35430,Dommasandra Circle,RK Hegde nagar,21287,51,07:40,Saturday,03-02-2024
35431,Dommasandra Circle,Diamond District,20479,32,01:20,Sunday,11-02-2024
35432,Dommasandra Circle,Shivaji Nagar Bus Station,21426,32,15:30,Sunday,29-02-2024
35433,Dommasandra Circle,Vasanth Nagar (Ambedkar Bhavan,22115,37,00:40,Saturday,03-02-2024
35434,Dommasandra Circle,K Narayanapura Cross (RK Hegde,21759,37,17:10,Friday,23-02-2024
35435,Dommasandra Circle,RAK Apartments,21760,37,08:30,Wednesday,15-02-2024
35436,Dommasandra Circle,Thinnasandra,20371,35,13:20,Thursday,07-02-2024
35437,Dommasandra Circle,Gubbi Cross,19872,35,08:40,Friday,08-02-2024
35438,Dommasandra Circle,Geddalahalli,19042,49,21:50,Tuesday,14-02-2024
35439,Dommasandra Circle,Vidyasagar Cross (Sarai palya),19776,35,00:00,Friday,27-02-2024
35440,Dommasandra Circle,Thinnasandra Petrol Bunk,19415,35,04:30,Sunday,22-02-2024
35441,Dommasandra Circle,Jn. Of Nagavara,18008,30,13:20,Sunday,19-02-2024
35442,Dommasandra Circle,Railway Gate (Frazer Town),18457,32,09:00,Monday,03-02-2024
35443,Dommasandra Circle,P and T Colony,15916,22,22:00,Saturday,15-02-2024
35444,Dommasandra Circle,CSI Hospital,18821,30,01:50,Wednesday,29-02-2024
35445,Dommasandra Circle,Gandhi Statue (Chinnaswami),19799,35,04:40,Friday,11-02-2024
35446,Dommasandra Circle,Spice Garden,13835,20,04:00,Thursday,07-02-2024
35447,Dommasandra Circle,Kundalahalli Gate,14829,20,03:30,Wednesday,19-02-2024
35448,Dommasandra Circle,Museum road,19137,35,16:40,Thursday,07-02-2024
35449,Dommasandra Circle,Clarence School,13825,20,20:10,Saturday,09-02-2024
35450,Dommasandra Circle,Charles School Bus Stop,11701,20,14:40,Sunday,08-02-2024
35451,Dommasandra Circle,Lingarajpura,11928,20,22:20,Saturday,28-02-2024
35452,Dommasandra Circle,Hosur Bande,11456,19,21:50,Sunday,11-02-2024
35453,Dommasandra Circle,Byrthi Bande,21494,35,21:30,Monday,06-02-2024
35454,Dommasandra Circle,Bible College,20080,35,10:40,Wednesday,19-02-2024
35455,Dommasandra Circle,Kadasonnapanahalli,15785,45,12:40,Tuesday,22-02-2024
35456,Dommasandra Circle,Jyothi School,22767,37,12:50,Monday,26-02-2024
35457,Dommasandra Circle,Siddagunta Palya,16794,42,18:20,Saturday,05-02-2024
35458,Dommasandra Circle,Tin Factory,22034,37,07:00,Friday,13-02-2024
35459,Dommasandra Circle,Kacharakanahalli,17788,47,22:10,Tuesday,08-02-2024
35460,Dommasandra Circle,K.R. Puram Bus Stand,13908,40,00:10,Monday,16-02-2024
35461,Dommasandra Circle,Siddaguntapalya Cross,13064,37,04:40,Wednesday,28-02-2024
35462,Dommasandra Circle,Trinity Circle (TAJ RESIDENCY),14644,37,08:50,Wednesday,28-02-2024
35463,Dommasandra Circle,ST John's Hospital,13006,32,10:00,Monday,07-02-2024
35464,Dommasandra Circle,Garuda Mall,14642,42,19:40,Sunday,24-02-2024
35465,Dommasandra Circle,M.G. Road (Mayo Hall),15174,42,20:00,Monday,14-02-2024
35466,Dommasandra Circle,Hennur (Bagalur RD),10580,19,23:20,Sunday,07-02-2024
35467,Dommasandra Circle,Kothanur,10484,19,18:30,Monday,20-02-2024
35468,Dommasandra Circle,Church Cross (Bagalur RD),10106,25,09:40,Sunday,29-02-2024
35469,Dommasandra Circle,Chakkalatti,8869,20,00:00,Monday,07-02-2024
35470,Dommasandra Circle,Bagalur,9221,17,00:30,Friday,12-02-2024
35471,Dommasandra Circle,State Bank  (Electronic City),11978,30,23:10,Sunday,08-02-2024
35472,Dommasandra Circle,Koodlu Gate,10525,27,02:30,Tuesday,09-02-2024
35473,Dommasandra Circle,Konappana Agarahara,8600,25,22:20,Tuesday,12-02-2024
35474,Dommasandra Circle,Anepalya,11147,30,13:50,Thursday,03-02-2024
35475,Dommasandra Circle,Adugodi,12137,40,17:10,Tuesday,10-02-2024
35476,Dommasandra Circle,Ayyappaswami Temple (Madiwala),11472,30,03:30,Wednesday,06-02-2024
35477,Dommasandra Circle,Tavakal Mosque,14547,32,18:20,Friday,10-02-2024
35478,Dommasandra Circle,Dell Complex,26512,54,13:30,Thursday,28-02-2024
35479,Dommasandra Circle,Indian Express,31997,39,12:30,Saturday,14-02-2024
35480,Dommasandra Circle,HSR Layout (BDA Complex),25925,50,23:00,Thursday,26-02-2024
35481,Dommasandra Circle,DELL Complex (Hero Honda),20967,35,15:10,Sunday,09-02-2024
35482,Dommasandra Circle,Singasandra,13403,32,14:10,Saturday,29-02-2024
35483,Dommasandra Circle,P.E.S. College,5500,10,18:10,Friday,07-02-2024
35484,Dommasandra Circle,Junnasandara Gate,14548,37,14:00,Tuesday,01-02-2024
35485,Dommasandra Circle,Dodda Kannelli,7725,15,13:20,Wednesday,06-02-2024
35486,Dommasandra Circle,Ambedkar Nagar (Sarjapura Rd),9110,17,08:20,Saturday,26-02-2024
35487,Dommasandra Circle,Kodathi Gate,4102,10,04:20,Thursday,02-02-2024
35488,Dommasandra Circle,Shoole Kunte,8739,25,08:00,Saturday,26-02-2024
35489,Dommasandra Circle,Choudenahall Gate,16426,36,06:30,Sunday,29-02-2024
35490,Dommasandra Circle,Chambenahalli Gate,4043,10,17:50,Thursday,25-02-2024
